"","variable","value","p","Outcome"
"264","ANX",0.0124975538165259,0.499410787706725,"micro_Rd_Fornix_StriaterminalisR"
"265","ANX",-0.00732823233082224,0.631738103429677,"micro_Rd_Fornix_StriaterminalisL"
"266","ANX",0.00692583667772073,0.529220603532708,"micro_Rd_SuperiorlongitudinalfasciculusR"
"267","ANX",0.0154012272420258,0.29947846361642,"micro_Rd_SuperiorlongitudinalfasciculusL"
"268","ANX",0.00755806354824492,0.691799908533203,"micro_Rd_SuperiorfrontooccipitalfasciculusR"
"269","ANX",0.00300319036554556,0.864892197723795,"micro_Rd_SuperiorfrontooccipitalfasciculusL"
"270","ANX",-0.0196584062440508,0.221208660469479,"micro_Rd_UncinatefasciculusR"
"271","ANX",0.0411066786193139,0.034407544583719,"micro_Rd_UncinatefasciculusL"
"272","ANX",0.00520899857902223,0.612190222648427,"micro_Rd_TapetumR"
"273","ANX",0.0151844346781241,0.446056778007786,"micro_Rd_TapetumL"
"274","ANX",-0.00187201918401086,0.884344261871862,"micro_Rd_Mean"
"275","ANX",0.0182870176546013,0.0170168835534794,"micro_Rd_CINGL"
"276","ANX",-0.0240895542957612,0.220225794590602,"micro_Rd_CINGR"
"277","ANX",-0.0151656313415581,0.426444225199117,"micro_FA_ATRL"
"278","ANX",-0.0251610621490539,0.197817857428989,"micro_FA_ATRR"
"279","ANX",0.00587553743951308,0.169125984015101,"micro_FA_CSTL"
"280","ANX",-0.00194678417995005,0.897686793907589,"micro_FA_CSTR"
"281","ANX",-0.00792924589497687,0.21015256344308,"micro_FA_CGL"
"282","ANX",0.0150335716692604,0.467072335953045,"micro_FA_CGR"
"283","ANX",0.00192906856015086,0.924487923813954,"micro_FA_FMAJ"
"284","ANX",-0.0247854528405185,0.134327562386025,"micro_FA_FMIN"
"285","ANX",-0.00943544116001918,0.607533489674672,"micro_FA_IFOFL"
"286","ANX",-0.0152276299735109,0.411090339252276,"micro_FA_IFOFR"
"287","ANX",-0.0156840114336399,0.333588300872983,"micro_FA_ILFL"
"288","ANX",-0.00671443939809852,0.716587813844869,"micro_FA_ILFR"
"289","ANX",0.00305392272766896,0.582487790727432,"micro_FA_SLFL"
"290","ANX",-0.015211045249629,0.294524436331267,"micro_FA_SLFR"
"291","ANX",-0.00495730477187357,0.388117559731501,"micro_FA_UFL"
"292","ANX",-0.00522451302326417,0.731226149159425,"micro_FA_UFR"
"293","ANX",-0.00573672156220836,0.42355954038315,"micro_FA_SLFTL"
"294","ANX",0.0113956521160271,0.53158847159243,"micro_FA_SLTFR"
"295","ANX",0.00173668026016126,0.754270067151338,"micro_FA_Middlecerebellarpeduncle"
"296","ANX",0.00501994894467049,0.628441543874502,"micro_FA_Pontine"
"297","ANX",-0.0221856608476618,0.250951459087677,"micro_FA_GenuCC"
"298","ANX",-0.0150466141741212,0.241204568966654,"micro_FA_BodyCC"
"299","ANX",0.0161609737416485,0.0454119279671331,"micro_FA_SpleniumCC"
"300","ANX",-0.00448645790215691,0.232077305045022,"micro_FA_Fornix"
"301","ANX",0.00990521690414252,0.0313394892821516,"micro_FA_CorticospinaltractR"
"302","ANX",-0.0238493978319462,0.228951380516588,"micro_FA_CorticospinaltractL"
"303","ANX",0.00110210714677446,0.957650891040772,"micro_FA_MediallemniscusR"
"304","ANX",-0.00988614319249982,0.628096052130267,"micro_FA_MediallemniscusL"
